duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_hostnames,service_http,service_http_443,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,service_http_8001,service_http_2784,service_urh_i,service_aol,service_harvest,service_red_i
-0.09832857322861428,-0.025692074681508595,-0.05230874700047722,67.30378889780279,3.6474351655691586,-0.0066441149488072745,-0.08559591913661262,-0.0215171149066992,-0.8702429688729357,-0.012249185321260177,-0.03479890927195332,-0.025635648775825054,-0.01300716924008586,-0.02635972586493491,-0.018163175313803074,-0.042770986431334056,0.0,-0.0029712860695403085,-0.08813121593300391,-0.7359678879740448,-0.36395441051883776,1.4975344586608457,1.5025797954683107,-0.31275948640442086,-0.3151349246702676,0.7841041014191978,-0.3612090194977289,4.1824246278620505,0.7135188668732582,-1.098702568412228,-1.1977341777943482,-0.2886374160984344,-0.3970353384074187,-0.28319232103229863,-0.6790732002535982,1.5160409832151578,-0.3281821772539128,-0.3181561483797546,-0.19516302052053178,0.4272086181334886,-0.365150198430388,-0.04055607253706189,-0.024328113495715918,-0.08700514219675692,0.0,-0.09142879239516637,-0.07879983821586876,-0.08031693687965123,-0.06875912915042603,-0.06908241826308092,-0.06678716043463498,-0.06791151148709029,-0.06959661637124398,-0.2943955048984691,-0.060713907817254636,-0.06638586638542755,-0.16589987742989126,-0.06509907228218274,15.575345834024436,-0.12391682236329456,-0.11215117230401785,-0.24049300143220564,-0.06557604156601855,0.0,-0.06294408718361082,-0.7432138694856615,0.0,-0.06810803444359557,0.0,-0.07448761158024454,-0.07742698243017049,-0.06136960169232563,-0.05083870560759824,-0.059754281986061634,-0.06343699141010768,-0.06100618445228873,-0.06071390781725464,-0.061586638046959706,-0.05893026317065033,-0.05454529355013857,-0.05559367139825219,-0.055192777355306276,-0.07430763678516675,-0.04986950729577481,-0.03854069114365623,-0.15513534498622605,0.0,-0.024867138120497238,-0.047313859199762526,-0.023402232286873038,-0.41953848681482375,-0.008404325811250436,-0.023021479468432665,-0.024509102406567333,-0.02243826529060148,-0.2618872002606797,-0.04540123316490237,-0.05031234311776079,-0.057169486157165474,-0.0684343416904006,-0.06385650076824073,-0.14168156719754027,-0.005146463872232834,-0.008404325811250436,-0.07460735889267912,-0.009396404871544063,-0.07291339775250695,-0.08267705120286897,-0.07748465861070211,-0.07334047678009854,12.96378422732102,-0.009855076076788592,-0.2823623892527248,-0.11327578473268089,0.0,-0.04569318731868899,-0.6645357006200378,-0.05670128202345081,-0.033104820698549475,-0.019935865373644297,-1.2254209209851346,-0.004202051606267341
-0.0993194524355895,-0.023943123355896538,-0.05230874700047722,-0.014858004525101061,3.6474351655691586,-0.0066441149488072745,-0.08559591913661262,-0.0215171149066992,-0.8702429688729357,-0.012249185321260177,-0.03479890927195332,-0.025635648775825054,-0.01300716924008586,-0.02635972586493491,-0.018163175313803074,-0.042770986431334056,0.0,-0.0029712860695403085,-0.08813121593300391,-0.7542308085883362,-0.36395441051883776,-0.6774681448272292,-0.6748695448448282,-0.31275948561792377,-0.3151348972654638,0.035995149435798096,-0.0714728199491901,-0.350012865955254,0.3995145157508942,-1.089761750078387,-0.8492493558307734,-0.3824831109993122,0.8270893395341994,-0.2831923215857938,-0.6790732004857144,-0.6668143935529357,-0.3281822219449167,-0.31815613175056473,5.123921516139871,-2.340776748299429,-0.365150198430388,-0.04055607253706189,-0.024328113495715918,-0.08700514219675692,0.0,-0.09142879239516637,-0.07879983821586876,-0.08031693687965123,-0.06875912915042603,-0.06908241826308092,-0.06678716043463498,-0.06791151148709029,-0.06959661637124398,-0.2943955048984691,-0.060713907817254636,-0.06638586638542755,-0.16589987742989126,-0.06509907228218274,-0.06420403184984143,-0.12391682236329456,-0.11215117230401785,-0.24049300143220564,-0.06557604156601855,0.0,-0.06294408718361082,-0.7432138694856615,0.0,-0.06810803444359557,0.0,-0.07448761158024454,-0.07742698243017049,-0.06136960169232563,-0.05083870560759824,-0.059754281986061634,-0.06343699141010768,-0.06100618445228873,-0.06071390781725464,-0.061586638046959706,-0.05893026317065033,-0.05454529355013857,-0.05559367139825219,-0.055192777355306276,-0.07430763678516675,-0.04986950729577481,-0.03854069114365623,-0.15513534498622605,0.0,-0.024867138120497238,-0.047313859199762526,-0.023402232286873038,-0.41953848681482375,-0.008404325811250436,-0.023021479468432665,-0.024509102406567333,-0.02243826529060148,-0.2618872002606797,-0.04540123316490237,-0.05031234311776079,17.491848662954308,-0.0684343416904006,-0.06385650076824073,-0.14168156719754027,-0.005146463872232834,-0.008404325811250436,-0.07460735889267912,-0.009396404871544063,-0.07291339775250695,-0.08267705120286897,-0.07748465861070211,-0.07334047678009854,-0.07713797009151939,-0.009855076076788592,-0.2823623892527248,-0.11327578473268089,1.0,-0.04569318731868899,-0.6645357006200378,-0.05670128202345081,-0.033104820698549475,-0.019935865373644297,-1.2254209209851346,-0.004202051606267341
-0.0993194524355895,-0.02560524731073353,-0.05230874700047722,-0.014858004525101061,3.6474351655691586,-0.0066441149488072745,-0.08559591913661262,-0.0215171149066992,-0.8702429688729357,-0.012249185321260177,-0.03479890927195332,-0.025635648775825054,-0.01300716924008586,-0.02635972586493491,-0.018163175313803074,-0.042770986431334056,0.0,-0.0029712860695403085,-0.08813121593300391,-0.7724937292026277,-0.3770930396623446,-0.6774680655847846,-0.6748694663093959,-0.29497902020510086,-0.31513494045828544,0.7841040805167158,-0.36120891642628233,-0.3500128800338362,-1.683381013360787,-1.098702568412228,-1.0291126369494483,3.0428847541476998,-0.2252283675443575,-0.28319232029179237,1.4243801291385398,1.26501256449067,3.2013245835765365,-0.31815614228188765,5.123921516139871,-2.340776748299429,2.7385990868922927,-0.04055607253706189,-0.024328113495715918,-0.08700514219675692,0.0,-0.09142879239516637,-0.07879983821586876,-0.08031693687965123,-0.06875912915042603,-0.06908241826308092,-0.06678716043463498,-0.06791151148709029,-0.06959661637124398,-0.2943955048984691,-0.060713907817254636,15.063447303589179,-0.16589987742989126,-0.06509907228218274,-0.06420403184984143,-0.12391682236329456,-0.11215117230401785,-0.24049300143220564,-0.06557604156601855,-0.0,-0.06294408718361082,-0.7432138694856615,-0.0,-0.06810803444359557,-0.0,-0.07448761158024454,-0.07742698243017049,-0.06136960169232563,-0.05083870560759824,-0.059754281986061634,-0.06343699141010768,-0.06100618445228873,-0.06071390781725464,-0.061586638046959706,-0.05893026317065033,-0.05454529355013857,-0.05559367139825219,-0.055192777355306276,-0.07430763678516675,-0.04986950729577481,-0.03854069114365623,-0.15513534498622605,1.0,-0.024867138120497238,-0.047313859199762526,-0.023402232286873038,-0.41953848681482375,-0.008404325811250436,-0.023021479468432665,-0.024509102406567333,-0.02243826529060148,-0.2618872002606797,-0.04540123316490237,-0.05031234311776079,-0.057169486157165474,-0.0684343416904006,-0.06385650076824073,-0.14168156719754027,-0.005146463872232834,-0.008404325811250436,-0.07460735889267912,-0.009396404871544063,-0.07291339775250695,-0.08267705120286897,-0.07748465861070211,-0.07334047678009854,-0.07713797009151939,-0.009855076076788592,-0.2823623892527248,-0.11327578473268089,1.0,-0.04569318731868899,-0.6645357006200378,-0.05670128202345081,-0.033104820698549475,-0.019935865373644297,-1.2254209209851346,-0.004202051606267341
-0.0993194524355895,-0.02560524731073353,-0.05230874700047722,-0.014858004525101061,11.131132249292278,-0.0066441149488072745,-0.08559591913661262,-0.0215171149066992,-0.8702429688729357,-0.012249185321260177,-0.03479890927195332,-0.025635648775825054,-0.01300716924008586,-0.02635972586493491,-0.018163175313803074,-0.042770986431334056,-0.0,-0.0029712860695403085,-0.08813121593300391,-0.3798409359953612,0.1878680135084483,-0.5360926523167282,-0.33736489710087486,0.931873291767184,0.25415103178715837,0.7727691229856921,-0.1542545928947045,-0.35001286873983106,-1.2856421686057926,-0.7142473800570649,-0.579455405695007,0.22751385723018264,2.566634913659726,-0.28319232447744735,-0.679073205434386,-0.666814453695577,-0.32818217626622975,-0.31815612864957443,-0.19516302052053178,-2.340776748299429,2.7385990868922927,-0.04055607253706189,-0.024328113495715918,-0.08700514219675692,-0.0,-0.09142879239516637,-0.07879983821586876,-0.08031693687965123,-0.06875912915042603,-0.06908241826308092,-0.06678716043463498,-0.06791151148709029,-0.06959661637124398,-0.2943955048984691,-0.060713907817254636,-0.06638586638542755,-0.16589987742989126,-0.06509907228218274,-0.06420403184984143,-0.12391682236329456,-0.11215117230401785,-0.24049300143220564,-0.06557604156601855,-0.0,-0.06294408718361082,-0.7432138694856615,-0.0,-0.06810803444359557,-0.0,-0.07448761158024454,-0.07742698243017049,-0.06136960169232563,-0.05083870560759824,-0.059754281986061634,-0.06343699141010768,-0.06100618445228873,-0.06071390781725464,-0.061586638046959706,-0.05893026317065033,-0.05454529355013857,-0.05559367139825219,-0.055192777355306276,-0.07430763678516675,-0.04986950729577481,-0.03854069114365623,-0.15513534498622605,1.0,-0.024867138120497238,-0.047313859199762526,-0.023402232286873038,-0.41953848681482375,-0.008404325811250436,-0.023021479468432665,-0.024509102406567333,-0.02243826529060148,-0.2618872002606797,-0.04540123316490237,-0.05031234311776079,-0.057169486157165474,-0.0684343416904006,-0.06385650076824073,-0.14168156719754027,-0.005146463872232834,-0.008404325811250436,-0.07460735889267912,-0.009396404871544063,-0.07291339775250695,-0.08267705120286897,-0.07748465861070211,-0.07334047678009854,-0.07713797009151939,-0.009855076076788592,-0.2823623892527248,-0.11327578473268089,1.0,-0.04569318731868899,-0.6645357006200378,-0.05670128202345081,-0.033104820698549475,-0.019935865373644297,-1.2254209209851346,-0.004202051606267341
-0.09634681481466387,-0.02558354046803976,-0.0472614655985571,-0.014858004525101061,3.6474351655691586,-0.0066441149488072745,1.0310697601728156,-0.0215171149066992,1.1491043717309366,0.027357597851904742,-0.03479890927195332,-0.025635648775825054,-0.01300716924008586,-0.02635972586493491,-0.018163175313803074,-0.042770986431334056,0.0,-0.0029712860695403085,-0.08813121593300391,-0.763362268895482,-0.1668749733662356,-0.6665930341966736,-0.6748695823205898,1.3408242780615633,-0.3151349252307227,0.7841040848621769,-0.3612090221143243,0.19387961685319355,0.4413817625672094,0.9129815567019975,1.028069261810792,-0.3824831439504404,-0.3970353408617818,-0.2831923207169493,-0.6790732000469374,-0.6668144293048558,-0.2565170666663935,-0.24577857462404606,-0.19516302052053178,0.4272086181334886,-0.365150198430388,-0.04055607253706189,-0.024328113495715918,-0.08700514219675692,-0.0,-0.09142879239516637,-0.07879983821586876,-0.08031693687965123,-0.06875912915042603,-0.06908241826308092,-0.06678716043463498,-0.06791151148709029,-0.06959661637124398,-0.2943955048984691,-0.060713907817254636,-0.06638586638542755,-0.16589987742989126,-0.06509907228218274,-0.06420403184984143,-0.12391682236329456,-0.11215117230401785,-0.24049300143220564,-0.06557604156601855,1.0,-0.06294408718361082,-0.7432138694856615,-0.0,-0.06810803444359557,-0.0,-0.07448761158024454,-0.07742698243017049,-0.06136960169232563,-0.05083870560759824,-0.059754281986061634,-0.06343699141010768,-0.06100618445228873,-0.06071390781725464,-0.061586638046959706,-0.05893026317065033,-0.05454529355013857,-0.05559367139825219,-0.055192777355306276,-0.07430763678516675,-0.04986950729577481,-0.03854069114365623,-0.15513534498622605,-0.0,-0.024867138120497238,-0.047313859199762526,-0.023402232286873038,-0.41953848681482375,-0.008404325811250436,-0.023021479468432665,-0.024509102406567333,-0.02243826529060148,-0.2618872002606797,-0.04540123316490237,-0.05031234311776079,-0.057169486157165474,-0.0684343416904006,-0.06385650076824073,-0.14168156719754027,-0.005146463872232834,-0.008404325811250436,-0.07460735889267912,-0.009396404871544063,-0.07291339775250695,-0.08267705120286897,-0.07748465861070211,-0.07334047678009854,-0.07713797009151939,-0.009855076076788592,-0.2823623892527248,-0.11327578473268089,1.0,-0.04569318731868899,-0.6645357006200378,-0.05670128202345081,-0.033104820698549475,-0.019935865373644297,-1.2254209209851346,-0.004202051606267341
-0.0993194524355895,-0.025692074681508595,-0.05230874700047722,-0.014858004525101061,7.389283707430719,-0.0066441149488072745,-0.08559591913661262,-0.0215171149066992,-0.8702429688729357,-0.012249185321260177,-0.03479890927195332,-0.025635648775825054,-0.01300716924008586,-0.02635972586493491,-0.018163175313803074,-0.042770986431334056,0.0,-0.0029712860695403085,-0.08813121593300391,-0.7724937292026277,-0.3770930396623446,-0.6774680697676995,-0.14138860493950506,-0.29497902093613904,-0.31513492530827525,-0.3607294204629983,-0.36120902097517826,-0.35001295204528743,-1.9136508708505207,-1.098702568412228,-0.6356627605407225,8.110551363643886,0.6767582299179286,-0.28319236751114685,-0.10144095197047533,1.134041251037418,-0.3281821768058941,-0.31815615846010675,-0.19516302052053178,-2.340776748299429,2.7385990868922927,-0.04055607253706189,-0.024328113495715918,-0.08700514219675692,0.0,-0.09142879239516637,-0.07879983821586876,-0.08031693687965123,-0.06875912915042603,-0.06908241826308092,-0.06678716043463498,-0.06791151148709029,-0.06959661637124398,-0.2943955048984691,-0.060713907817254636,-0.06638586638542755,-0.16589987742989126,-0.06509907228218274,-0.06420403184984143,-0.12391682236329456,-0.11215117230401785,-0.24049300143220564,-0.06557604156601855,0.0,-0.06294408718361082,-0.7432138694856615,0.0,-0.06810803444359557,0.0,-0.07448761158024454,-0.07742698243017049,-0.06136960169232563,-0.05083870560759824,-0.059754281986061634,-0.06343699141010768,-0.06100618445228873,-0.06071390781725464,-0.061586638046959706,-0.05893026317065033,-0.05454529355013857,-0.05559367139825219,-0.055192777355306276,-0.07430763678516675,-0.04986950729577481,-0.03854069114365623,-0.15513534498622605,1.0,-0.024867138120497238,-0.047313859199762526,-0.023402232286873038,-0.41953848681482375,-0.008404325811250436,-0.023021479468432665,-0.024509102406567333,-0.02243826529060148,-0.2618872002606797,-0.04540123316490237,-0.05031234311776079,-0.057169486157165474,-0.0684343416904006,-0.06385650076824073,-0.14168156719754027,-0.005146463872232834,-0.008404325811250436,-0.07460735889267912,-0.009396404871544063,-0.07291339775250695,-0.08267705120286897,-0.07748465861070211,-0.07334047678009854,-0.07713797009151939,-0.009855076076788592,-0.2823623892527248,-0.11327578473268089,1.0,-0.04569318731868899,-0.6645357006200378,-0.05670128202345081,-0.033104820698549475,-0.019935865373644297,-1.2254209209851346,-0.004202051606267341
-0.0993194524355895,-0.025692074681508595,-0.05230874700047722,67.30378889780279,-0.09441337629240168,-0.0066441149488072745,-0.08559591913661262,-0.0215171149066992,-0.8702429688729357,-0.012249185321260177,-0.03479890927195332,-0.025635648775825054,-0.01300716924008586,-0.02635972586493491,-0.018163175313803074,-0.042770986431334056,-0.0,-0.0029712860695403085,-0.08813121593300391,-0.29765779323104957,-0.36395441051883776,1.4975344583516246,1.5025798098417098,-0.3127594860703776,-0.3151349255242353,0.784104082247162,-0.3612090234749573,4.18242463660554,-1.945051305962757,-1.0808209317445459,1.050552123701331,-0.4763287939201277,3.898138945944621,17.281129627248056,1.500671121610852,1.5160409630485192,-0.3281821769026559,-0.31815612997923753,-0.19516302052053178,0.4272086181334886,-0.365150198430388,-0.04055607253706189,-0.024328113495715918,-0.08700514219675692,0.0,-0.09142879239516637,-0.07879983821586876,-0.08031693687965123,-0.06875912915042603,-0.06908241826308092,-0.06678716043463498,-0.06791151148709029,-0.06959661637124398,-0.2943955048984691,-0.060713907817254636,-0.06638586638542755,-0.16589987742989126,-0.06509907228218274,15.575345834024436,-0.12391682236329456,-0.11215117230401785,-0.24049300143220564,-0.06557604156601855,0.0,-0.06294408718361082,-0.7432138694856615,0.0,-0.06810803444359557,0.0,-0.07448761158024454,-0.07742698243017049,-0.06136960169232563,-0.05083870560759824,-0.059754281986061634,-0.06343699141010768,-0.06100618445228873,-0.06071390781725464,-0.061586638046959706,-0.05893026317065033,-0.05454529355013857,-0.05559367139825219,-0.055192777355306276,-0.07430763678516675,-0.04986950729577481,-0.03854069114365623,-0.15513534498622605,0.0,-0.024867138120497238,-0.047313859199762526,-0.023402232286873038,-0.41953848681482375,-0.008404325811250436,-0.023021479468432665,-0.024509102406567333,-0.02243826529060148,-0.2618872002606797,-0.04540123316490237,-0.05031234311776079,-0.057169486157165474,-0.0684343416904006,-0.06385650076824073,-0.14168156719754027,-0.005146463872232834,-0.008404325811250436,-0.07460735889267912,-0.009396404871544063,-0.07291339775250695,-0.08267705120286897,-0.07748465861070211,-0.07334047678009854,12.96378422732102,-0.009855076076788592,-0.2823623892527248,-0.11327578473268089,0.0,-0.04569318731868899,-0.6645357006200378,-0.05670128202345081,-0.033104820698549475,-0.019935865373644297,-1.2254209209851346,-0.004202051606267341
-0.0993194524355895,-0.02560524731073353,-0.05230874700047722,-0.014858004525101061,7.389283707430719,-0.0066441149488072745,-0.08559591913661262,-0.0215171149066992,-0.8702429688729357,-0.012249185321260177,-0.03479890927195332,-0.025635648775825054,-0.01300716924008586,-0.02635972586493491,-0.018163175313803074,-0.042770986431334056,0.0,-0.0029712860695403085,-0.08813121593300391,-0.6903105864383161,-0.2588453773707833,0.9537838419235307,-0.1413944404148696,2.140945093850902,2.8870986709247233,0.7841041057922211,-0.36120906722112356,-0.35001285355338013,0.7135188668732582,-1.018235203407659,-1.1078027407825264,-0.28863737177255017,-0.22522840217316087,-0.2831923217332381,-0.22132689797433666,-0.6668144381707082,1.3559479122060758,-0.31815618932843404,-0.19516302052053178,-2.340776748299429,2.7385990868922927,-0.04055607253706189,-0.024328113495715918,-0.08700514219675692,0.0,-0.09142879239516637,-0.07879983821586876,-0.08031693687965123,-0.06875912915042603,-0.06908241826308092,-0.06678716043463498,-0.06791151148709029,-0.06959661637124398,-0.2943955048984691,-0.060713907817254636,-0.06638586638542755,-0.16589987742989126,-0.06509907228218274,-0.06420403184984143,-0.12391682236329456,-0.11215117230401785,-0.24049300143220564,-0.06557604156601855,0.0,-0.06294408718361082,-0.7432138694856615,0.0,-0.06810803444359557,0.0,-0.07448761158024454,-0.07742698243017049,-0.06136960169232563,-0.05083870560759824,-0.059754281986061634,-0.06343699141010768,-0.06100618445228873,-0.06071390781725464,-0.061586638046959706,-0.05893026317065033,-0.05454529355013857,-0.05559367139825219,-0.055192777355306276,-0.07430763678516675,-0.04986950729577481,-0.03854069114365623,-0.15513534498622605,1.0,-0.024867138120497238,-0.047313859199762526,-0.023402232286873038,-0.41953848681482375,-0.008404325811250436,-0.023021479468432665,-0.024509102406567333,-0.02243826529060148,-0.2618872002606797,-0.04540123316490237,-0.05031234311776079,-0.057169486157165474,-0.0684343416904006,-0.06385650076824073,-0.14168156719754027,-0.005146463872232834,-0.008404325811250436,-0.07460735889267912,-0.009396404871544063,-0.07291339775250695,-0.08267705120286897,-0.07748465861070211,-0.07334047678009854,-0.07713797009151939,-0.009855076076788592,-0.2823623892527248,-0.11327578473268089,1.0,-0.04569318731868899,-0.6645357006200378,-0.05670128202345081,-0.033104820698549475,-0.019935865373644297,-1.2254209209851346,-0.004202051606267341
-0.0993194524355895,-0.02560524731073353,-0.05230874700047722,-0.014858004525101061,7.389283707430719,-0.0066441149488072745,-0.08559591913661262,-0.0215171149066992,-0.8702429688729357,-0.012249185321260177,-0.03479890927195332,-0.025635648775825054,-0.01300716924008586,-0.02635972586493491,-0.018163175313803074,-0.042770986431334056,0.0,-0.0029712860695403085,-0.08813121593300391,-0.7724937292026277,-0.36395441051883776,0.4426582986987348,-0.6748695230142348,-0.294979020906496,-0.3151349249928765,-0.38340108656277055,-0.3612090195222394,-0.3500128569689718,0.7135188668732582,-1.098702568412228,-1.1977341935398227,8.110551400298872,-0.39703519697414685,-0.28319232270662187,1.489772498639982,0.1735849019415215,1.499278166873715,-0.3181561292311839,-0.19516302052053178,-2.340776748299429,2.7385990868922927,-0.04055607253706189,-0.024328113495715918,-0.08700514219675692,0.0,-0.09142879239516637,-0.07879983821586876,-0.08031693687965123,-0.06875912915042603,-0.06908241826308092,-0.06678716043463498,-0.06791151148709029,-0.06959661637124398,-0.2943955048984691,-0.060713907817254636,-0.06638586638542755,-0.16589987742989126,-0.06509907228218274,-0.06420403184984143,-0.12391682236329456,-0.11215117230401785,-0.24049300143220564,-0.06557604156601855,0.0,-0.06294408718361082,-0.7432138694856615,0.0,-0.06810803444359557,0.0,-0.07448761158024454,-0.07742698243017049,-0.06136960169232563,-0.05083870560759824,-0.059754281986061634,-0.06343699141010768,-0.06100618445228873,-0.06071390781725464,-0.061586638046959706,-0.05893026317065033,-0.05454529355013857,-0.05559367139825219,-0.055192777355306276,-0.07430763678516675,-0.04986950729577481,-0.03854069114365623,-0.15513534498622605,1.0,-0.024867138120497238,-0.047313859199762526,-0.023402232286873038,-0.41953848681482375,-0.008404325811250436,-0.023021479468432665,-0.024509102406567333,-0.02243826529060148,-0.2618872002606797,-0.04540123316490237,-0.05031234311776079,-0.057169486157165474,-0.0684343416904006,-0.06385650076824073,-0.14168156719754027,-0.005146463872232834,-0.008404325811250436,-0.07460735889267912,-0.009396404871544063,-0.07291339775250695,-0.08267705120286897,-0.07748465861070211,-0.07334047678009854,-0.07713797009151939,-0.009855076076788592,-0.2823623892527248,-0.11327578473268089,1.0,-0.04569318731868899,-0.6645357006200378,-0.05670128202345081,-0.033104820698549475,-0.019935865373644297,-1.2254209209851346,-0.004202051606267341
-0.0993194524355895,-0.02560524731073353,-0.05230874700047722,-0.014858004525101061,11.131132249292278,-0.0066441149488072745,-0.08559591913661262,-0.0215171149066992,-0.8702429688729357,-0.012249185321260177,-0.03479890927195332,-0.025635648775825054,-0.01300716924008586,-0.02635972586493491,-0.018163175313803074,-0.042770986431334056,0.0,-0.0029712860695403085,-0.08813121593300391,-0.6081274436740045,-0.14059771507922197,0.9537840220321071,1.4481451548626039,2.1409451997861804,2.976049914976442,0.7160942249057722,-0.36120915660772707,-0.35001285385510783,0.7135188668732582,-0.9377678384030899,-1.0403541626295725,7.735168708428551,0.7411863340381728,-0.2831923782955821,-0.6790732039119418,-0.6668144368293063,-0.3281821769028099,-0.3181561292558903,-0.19516302052053178,-2.340776748299429,2.7385990868922927,-0.04055607253706189,-0.024328113495715918,-0.08700514219675692,0.0,-0.09142879239516637,-0.07879983821586876,-0.08031693687965123,-0.06875912915042603,-0.06908241826308092,-0.06678716043463498,-0.06791151148709029,-0.06959661637124398,-0.2943955048984691,-0.060713907817254636,-0.06638586638542755,-0.16589987742989126,-0.06509907228218274,-0.06420403184984143,-0.12391682236329456,-0.11215117230401785,-0.24049300143220564,-0.06557604156601855,0.0,-0.06294408718361082,-0.7432138694856615,0.0,-0.06810803444359557,0.0,-0.07448761158024454,-0.07742698243017049,-0.06136960169232563,-0.05083870560759824,-0.059754281986061634,-0.06343699141010768,-0.06100618445228873,-0.06071390781725464,-0.061586638046959706,-0.05893026317065033,-0.05454529355013857,-0.05559367139825219,-0.055192777355306276,-0.07430763678516675,-0.04986950729577481,-0.03854069114365623,-0.15513534498622605,1.0,-0.024867138120497238,-0.047313859199762526,-0.023402232286873038,-0.41953848681482375,-0.008404325811250436,-0.023021479468432665,-0.024509102406567333,-0.02243826529060148,-0.2618872002606797,-0.04540123316490237,-0.05031234311776079,-0.057169486157165474,-0.0684343416904006,-0.06385650076824073,-0.14168156719754027,-0.005146463872232834,-0.008404325811250436,-0.07460735889267912,-0.009396404871544063,-0.07291339775250695,-0.08267705120286897,-0.07748465861070211,-0.07334047678009854,-0.07713797009151939,-0.009855076076788592,-0.2823623892527248,-0.11327578473268089,1.0,-0.04569318731868899,-0.6645357006200378,-0.05670128202345081,-0.033104820698549475,-0.019935865373644297,-1.2254209209851346,-0.004202051606267341
